Connections,Num Followers,Internacional,lenght headline,Headline en Esp?,Tiene Summary?,calidad longitud,Calidad Headline,_ID,Tiene Projects?,Tiene Certif?,tiene Courses?,Tiene Volunteer?,Tiene Lastest Exp?,Cluster connections,Categoría School Name,Categoría Degree
449,455,0,116,0,0,1,1,310,0,1,0,1,1,3,1,4
320,323,0,188,0,1,1,1,646,0,0,0,0,1,2,1,4
493,545,0,138,0,0,1,1,823,0,0,0,0,1,3,1,4
400,397,0,120,0,1,1,1,149,0,0,1,0,1,2,1,4
418,419,0,146,0,1,1,1,1165,0,0,0,0,1,3,1,4
1027,1025,0,101,0,1,1,1,213,0,0,0,0,1,6,1,4
1375,1376,0,102,0,1,1,1,1293,0,1,1,0,1,7,1,4
595,596,0,188,0,1,1,1,1574,0,1,0,0,1,3,1,4
595,597,0,118,0,0,1,1,1576,0,0,0,0,1,3,1,4
1493,1497,1,119,0,1,1,1,1934,0,0,0,0,1,7,1,4
511,510,0,108,0,1,1,1,2219,0,1,1,1,1,3,1,4
425,424,0,105,0,1,1,1,2300,0,0,0,0,1,3,1,4
710,711,0,118,0,0,1,1,2430,0,0,0,0,1,4,1,4
330,331,0,154,0,1,1,1,2484,0,0,0,0,0,2,1,4
340,340,0,119,0,0,1,1,2532,0,0,0,0,1,2,1,4
844,849,0,138,0,1,1,1,2744,0,0,0,0,1,5,1,4
1080,1170,0,212,0,1,1,1,2827,0,1,0,1,1,6,1,4
962,1054,1,131,0,1,1,1,2843,0,0,0,0,1,5,1,4
377,377,0,9,1,0,0,1,1151,0,0,0,1,0,2,1,4
870,873,0,96,1,0,0,1,531,0,0,0,0,0,5,1,4
870,873,0,96,1,0,0,1,535,0,0,0,0,0,5,1,4
319,319,0,9,1,0,0,1,642,0,1,0,0,0,2,1,4
370,372,0,17,1,1,0,1,128,0,1,0,0,0,2,1,4
639,642,0,17,1,1,0,1,360,0,1,0,1,0,4,1,4
441,441,0,14,1,0,0,1,278,0,0,0,0,0,3,1,4
670,676,0,48,1,1,0,1,878,0,1,1,0,0,4,1,4
3177,3173,0,61,1,0,0,1,710,0,1,0,0,0,7,1,4
351,350,0,82,1,1,0,1,1233,0,0,0,0,0,2,1,4
388,391,0,41,1,1,0,1,1697,0,1,0,1,0,2,1,4
393,396,1,88,1,1,0,1,1732,0,1,1,1,0,2,1,4
808,807,1,56,1,1,0,1,1755,0,1,0,0,0,5,1,4
870,873,0,96,1,0,0,1,1764,0,0,0,0,0,5,1,4
1594,1592,1,5,1,0,0,1,1901,0,1,0,0,0,7,1,4
557,557,0,57,1,0,0,1,2179,0,1,0,1,0,3,1,4
754,765,0,13,1,0,0,1,2342,0,0,0,0,0,4,1,4
870,873,0,96,1,0,0,1,2409,0,0,0,0,0,5,1,4
475,475,0,27,1,0,0,1,276,0,0,0,0,1,3,1,4
450,453,0,97,1,1,0,1,611,0,0,0,1,1,3,1,4
349,349,1,93,1,1,0,1,639,0,0,0,0,1,2,1,4
417,419,0,73,1,1,0,1,84,0,0,0,0,1,3,1,4
990,1053,0,33,1,1,0,1,220,0,0,0,0,1,5,1,4
587,614,0,74,1,1,0,1,439,0,1,1,0,1,3,1,4
2710,2713,1,73,1,1,0,1,741,0,0,0,0,1,7,1,4
666,670,1,41,1,0,0,1,895,0,0,0,0,1,4,1,4
1258,1254,1,37,1,1,0,1,976,0,0,0,0,1,7,1,4
1433,1437,0,35,1,1,0,1,1010,0,0,0,0,1,7,1,4
1076,1123,1,38,1,1,0,1,1045,0,1,1,1,1,6,1,4
913,909,1,50,1,0,0,1,1133,0,0,0,0,1,5,1,4
351,353,0,31,1,1,0,1,1176,0,0,0,1,1,2,1,4
443,443,0,41,1,0,0,1,343,0,1,0,0,1,3,1,4
564,562,0,17,1,1,0,1,762,0,1,0,1,1,3,1,4
355,359,0,30,1,1,0,1,1152,0,0,0,0,1,2,1,4
377,380,0,93,1,0,0,1,56,0,0,0,0,1,2,1,4
992,1025,0,33,1,1,0,1,214,0,0,0,0,1,5,1,4
309,309,0,30,1,0,0,1,621,0,0,0,0,1,2,1,4
850,844,0,10,1,1,0,1,504,0,0,0,1,1,5,1,4
313,313,0,58,1,0,0,1,591,0,1,0,0,1,2,1,4
2046,2742,1,47,1,1,0,1,738,0,1,0,0,1,7,1,4
516,594,0,53,1,0,0,1,832,0,0,0,0,1,3,1,4
516,594,0,53,1,0,0,1,833,0,0,0,0,1,3,1,4
674,678,0,25,1,0,0,1,871,0,1,0,0,1,4,1,4
1226,1256,0,17,1,1,0,1,963,0,0,0,0,1,7,1,4
947,949,0,56,1,1,0,1,1090,0,1,0,1,1,5,1,4
905,911,1,29,1,0,0,1,1135,0,0,0,1,1,5,1,4
1060,1063,0,44,1,1,0,1,217,0,0,0,0,1,6,1,4
1006,1056,0,30,1,1,0,1,185,0,1,0,1,1,6,1,4
323,322,0,48,1,1,0,1,587,0,0,0,0,1,2,1,4
454,454,0,33,1,1,0,1,264,0,1,1,1,1,3,1,4
1238,1244,0,36,1,1,0,1,957,0,0,0,0,1,7,1,4
738,740,0,75,1,0,0,1,875,0,0,0,1,1,4,1,4
379,380,1,46,1,1,0,1,72,0,1,0,1,1,2,1,4
1029,1036,0,41,1,0,0,1,218,0,1,0,0,1,6,1,4
396,418,0,81,1,1,0,1,85,0,1,0,0,1,2,1,4
1208,1246,0,23,1,1,0,1,891,0,1,0,0,1,7,1,4
1155,1179,0,10,1,1,0,1,996,0,0,0,0,1,6,1,4
894,895,0,31,1,0,0,1,460,0,0,0,0,1,5,1,4
305,305,0,44,1,1,0,1,640,0,0,0,0,1,2,1,4
437,434,0,2,1,0,0,1,318,0,0,0,0,1,3,1,4
534,535,1,14,1,1,0,1,841,0,1,0,0,1,3,1,4
664,664,0,42,1,1,0,1,940,0,1,0,0,1,4,1,4
1123,1130,0,79,1,1,0,1,1029,0,1,0,0,1,6,1,4
913,912,0,64,1,1,0,1,1126,0,1,0,1,1,5,1,4
576,613,0,39,1,1,0,1,420,0,0,0,0,1,3,1,4
442,448,1,17,1,0,0,1,250,0,0,0,0,1,3,1,4
616,638,0,15,1,0,0,1,376,0,1,0,1,1,4,1,4
2782,2852,0,28,1,0,0,1,728,0,0,0,0,1,7,1,4
1154,1156,0,41,1,1,0,1,1015,0,1,0,0,1,6,1,4
974,972,0,62,1,1,0,1,1129,0,1,0,0,1,5,1,4
428,437,1,82,1,0,0,1,293,0,0,0,0,1,3,1,4
319,320,0,44,1,0,0,1,581,0,0,0,0,1,2,1,4
433,434,0,6,1,0,0,1,342,0,0,0,0,1,3,1,4
413,450,0,53,1,0,0,1,345,0,0,0,0,1,3,1,4
887,890,1,35,1,0,0,1,453,0,0,0,0,1,5,1,4
805,849,1,64,1,1,0,1,533,0,0,0,0,1,5,1,4
415,461,1,26,1,1,0,1,556,0,1,0,0,1,3,1,4
4445,4484,1,66,1,1,0,1,669,0,1,0,0,1,7,1,4
544,547,0,12,1,1,0,1,804,0,1,0,0,1,3,1,4
667,673,0,91,1,1,0,1,378,0,1,1,1,1,4,1,4
762,762,0,72,1,1,0,1,850,0,1,1,0,1,4,1,4
1250,1246,1,57,1,1,0,1,952,0,0,0,0,1,7,1,4
387,385,1,96,1,1,0,1,54,0,0,0,0,1,2,1,4
359,360,0,47,1,1,0,1,147,0,0,0,1,1,2,1,4
1053,1057,1,6,1,1,0,1,193,0,0,0,0,1,6,1,4
984,1028,1,34,1,0,0,1,246,0,1,0,0,1,5,1,4
430,429,0,48,1,0,0,1,327,0,1,0,0,1,3,1,4
421,426,0,88,1,1,0,1,340,0,1,1,0,1,3,1,4
624,623,0,18,1,0,0,1,404,0,0,0,0,1,4,1,4
537,539,1,38,1,1,0,1,822,0,0,1,0,1,3,1,4
934,951,0,53,1,1,0,1,1083,0,1,0,0,1,5,1,4
955,964,0,44,1,1,0,1,483,0,0,0,0,1,5,1,4
905,907,1,53,1,0,0,1,499,0,0,0,0,1,5,1,4
842,862,0,61,1,1,0,1,544,0,0,1,1,1,5,1,4
562,559,1,52,1,1,0,1,768,0,1,0,0,1,3,1,4
313,313,1,26,1,1,0,1,601,0,1,0,0,1,2,1,4
312,311,1,42,1,1,0,1,610,0,0,0,0,1,2,1,4
332,333,0,26,1,0,0,1,647,0,0,0,0,1,2,1,4
654,658,1,65,1,1,0,1,896,0,1,1,0,1,4,1,4
2999,3028,0,60,1,1,0,1,732,0,1,0,1,1,7,1,4
2167,2932,1,15,1,1,0,1,725,0,0,0,1,1,7,1,4
952,966,1,34,1,1,0,1,1077,0,0,0,0,1,5,1,4
3684,4617,0,24,1,1,0,1,682,0,1,0,0,1,7,1,4
2635,2731,0,60,1,1,0,1,739,0,1,0,0,1,7,1,4
534,534,0,2,1,1,0,1,846,0,0,0,0,1,3,1,4
540,553,1,81,1,0,0,1,788,0,0,0,0,1,3,1,4
2787,2833,0,33,1,1,0,1,743,0,1,0,0,1,7,1,4
356,357,0,57,1,1,0,1,1179,0,1,0,0,1,2,1,4
356,355,1,42,1,1,0,1,1183,0,0,0,0,1,2,1,4
364,369,0,37,1,0,0,1,1189,0,1,0,0,1,2,1,4
350,351,1,23,1,1,0,1,1190,0,1,0,0,1,2,1,4
344,348,0,92,1,1,0,1,1210,0,0,0,1,1,2,1,4
304,349,0,88,1,1,0,1,1218,0,1,1,0,1,2,1,4
368,368,0,45,1,1,0,1,1221,0,0,0,0,1,2,1,4
340,342,0,36,1,1,0,1,1232,0,0,0,0,1,2,1,4
1433,1437,1,35,1,1,0,1,1265,0,0,0,0,1,7,1,4
1444,1459,1,65,1,1,0,1,1268,0,0,0,0,1,7,1,4
1380,1389,1,50,1,1,0,1,1281,0,0,0,0,1,7,1,4
1377,1381,1,67,1,1,0,1,1282,0,1,1,0,1,7,1,4
1406,1420,0,55,1,1,0,1,1292,0,1,0,0,1,7,1,4
1445,1498,0,53,1,1,0,1,1321,0,1,0,0,1,7,1,4
1321,1323,0,97,1,1,0,1,1324,0,0,0,0,1,7,1,4
2302,2305,1,29,1,0,0,1,1364,0,0,0,0,1,7,1,4
2271,2265,0,54,1,1,0,1,1372,0,0,1,0,1,7,1,4
2193,2284,0,53,1,1,0,1,1379,0,0,0,1,1,7,1,4
2106,2098,1,39,1,1,0,1,1396,0,1,0,0,1,7,1,4
2101,2111,0,41,1,1,0,1,1397,0,0,0,0,1,7,1,4
2110,2275,0,96,1,1,0,1,1400,0,1,0,0,1,7,1,4
2085,2073,0,16,1,1,0,1,1402,0,0,0,1,1,7,1,4
1966,1968,1,96,1,1,0,1,1420,0,0,0,0,1,7,1,4
1900,1919,0,42,1,1,0,1,1435,0,0,1,0,1,7,1,4
2434,2457,0,90,1,1,0,1,1445,0,0,0,0,1,7,1,4
437,460,0,28,1,1,0,1,1479,0,0,0,0,1,3,1,4
407,421,0,46,1,0,0,1,1502,0,0,0,1,1,3,1,4
428,429,0,16,1,1,0,1,1506,0,1,0,0,1,3,1,4
412,411,0,52,1,1,0,1,1511,0,0,0,1,1,3,1,4
410,411,0,36,1,1,0,1,1515,0,0,0,0,1,3,1,4
601,600,0,83,1,0,0,1,1555,0,0,0,0,1,4,1,4
589,587,0,27,1,1,0,1,1594,0,0,0,0,1,3,1,4
596,612,0,34,1,1,0,1,1602,0,0,0,0,1,3,1,4
587,586,0,21,1,0,0,1,1604,0,0,0,0,1,3,1,4
574,579,0,50,1,1,0,1,1613,0,0,0,0,1,3,1,4
572,577,1,30,1,1,0,1,1618,0,1,0,0,1,3,1,4
568,573,0,84,1,0,0,1,1635,0,1,0,0,1,3,1,4
406,406,0,33,1,0,0,1,1651,0,1,0,0,1,3,1,4
393,400,0,59,1,1,0,1,1659,0,1,0,0,1,2,1,4
409,410,0,28,1,0,0,1,1674,0,1,1,0,1,3,1,4
557,565,0,28,1,0,0,1,1691,0,1,0,1,1,3,1,4
389,395,1,76,1,1,0,1,1693,0,1,0,1,1,2,1,4
425,426,0,18,1,1,0,1,1700,0,1,0,1,1,3,1,4
389,389,0,79,1,1,0,1,1705,0,0,0,0,1,2,1,4
387,386,0,46,1,0,0,1,1726,0,0,0,0,1,2,1,4
342,385,0,43,1,0,0,1,1728,0,0,0,0,1,2,1,4
390,390,0,52,1,0,0,1,1729,0,1,1,0,1,2,1,4
1074,1080,0,66,1,0,0,1,1757,0,0,0,0,1,6,1,4
834,838,0,44,1,0,0,1,1807,0,1,0,0,1,5,1,4
762,762,0,72,1,1,0,1,1812,0,1,1,0,1,4,1,4
716,841,1,30,1,0,0,1,1815,0,0,0,0,1,4,1,4
755,753,0,45,1,1,0,1,1822,0,1,0,0,1,4,1,4
792,797,0,42,1,1,0,1,1826,0,0,0,0,1,4,1,4
765,763,0,16,1,1,0,1,1829,0,1,0,0,1,4,1,4
744,743,0,38,1,1,0,1,1830,0,0,0,0,1,4,1,4
1813,1806,1,83,1,1,0,1,1849,0,1,0,0,1,7,1,4
1898,1948,0,40,1,1,0,1,1869,0,1,0,0,1,7,1,4
1727,1726,1,83,1,1,0,1,1871,0,1,0,0,1,7,1,4
1661,1784,0,98,1,1,0,1,1888,0,1,0,1,1,7,1,4
1591,1586,1,49,1,1,0,1,1941,0,0,0,0,1,7,1,4
529,529,0,25,1,1,0,1,1949,0,1,0,0,1,3,1,4
496,508,0,32,1,0,0,1,1958,0,1,0,0,1,3,1,4
489,488,0,70,1,0,0,1,1986,0,0,0,1,1,3,1,4
498,498,0,19,1,1,0,1,1988,0,0,0,0,1,3,1,4
498,500,1,5,1,1,0,1,1999,0,1,1,0,1,3,1,4
529,525,1,81,1,1,0,1,2029,0,1,0,0,1,3,1,4
473,473,0,66,1,1,0,1,2084,0,0,0,0,1,3,1,4
473,476,0,44,1,1,0,1,2098,0,0,0,0,1,3,1,4
477,510,0,71,1,0,0,1,2105,0,1,0,0,1,3,1,4
473,475,0,87,1,0,0,1,2114,0,0,0,1,1,3,1,4
461,465,0,37,1,1,0,1,2132,0,0,0,1,1,3,1,4
340,451,0,26,1,1,0,1,2134,0,1,0,0,1,2,1,4
536,535,1,17,1,0,0,1,2148,0,0,0,0,1,3,1,4
486,533,0,12,1,1,0,1,2153,0,1,0,0,1,3,1,4
537,533,0,57,1,1,0,1,2174,0,1,0,0,1,3,1,4
523,522,0,51,1,0,0,1,2183,0,1,0,0,1,3,1,4
444,535,0,91,1,1,0,1,2196,0,1,0,0,1,3,1,4
461,519,0,81,1,1,0,1,2207,0,1,0,1,1,3,1,4
533,544,0,37,1,0,0,1,2208,0,0,0,0,1,3,1,4
494,510,0,45,1,0,0,1,2225,0,0,0,0,1,3,1,4
511,512,0,99,1,1,0,1,2237,0,1,0,0,1,3,1,4
304,307,0,43,1,0,0,1,2251,0,0,0,0,1,2,1,4
303,302,0,63,1,0,0,1,2260,0,0,0,0,1,2,1,4
772,777,0,16,1,0,0,1,2264,0,0,0,0,1,4,1,4
613,617,0,40,1,1,0,1,2279,0,0,0,0,1,4,1,4
422,503,0,59,1,0,0,1,2285,0,1,0,0,1,3,1,4
794,795,0,75,1,1,0,1,2293,0,1,0,0,1,4,1,4
620,612,1,31,1,1,0,1,2304,0,0,0,0,1,4,1,4
313,312,0,27,1,1,0,1,2305,0,0,0,0,1,2,1,4
457,501,0,43,1,1,0,1,2310,0,1,0,1,1,3,1,4
4894,5134,1,45,1,1,0,1,2311,0,1,0,0,1,7,1,4
1020,1025,0,30,1,0,0,1,2324,0,0,0,0,1,6,1,4
905,911,1,29,1,0,0,1,2336,0,0,0,1,1,5,1,4
754,751,0,43,1,0,0,1,2361,0,1,0,1,1,4,1,4
770,768,0,27,1,0,0,1,2363,0,1,0,0,1,4,1,4
722,726,0,58,1,1,0,1,2365,0,0,0,0,1,4,1,4
737,745,1,53,1,1,0,1,2370,0,0,0,0,1,4,1,4
692,702,0,59,1,1,0,1,2415,0,0,0,0,1,4,1,4
692,690,0,50,1,0,0,1,2421,0,0,0,0,1,4,1,4
684,692,0,37,1,1,0,1,2426,0,0,0,0,1,4,1,4
676,699,1,39,1,1,0,1,2429,0,0,0,0,1,4,1,4
693,690,1,68,1,0,0,1,2432,0,0,1,1,1,4,1,4
341,343,0,17,1,1,0,1,2452,0,0,0,0,1,2,1,4
333,326,0,44,1,0,0,1,2503,0,0,0,0,1,2,1,4
322,323,0,30,1,0,0,1,2521,0,0,0,1,1,2,1,4
986,1000,0,86,1,1,0,1,2658,0,0,0,0,1,5,1,4
1001,1002,0,94,1,0,0,1,2692,0,0,0,0,1,6,1,4
642,717,0,33,1,1,0,1,2777,0,0,0,1,1,4,1,4
314,316,1,50,0,0,0,0,568,0,0,1,1,1,2,1,3
510,683,1,47,0,0,0,0,1531,0,0,1,0,1,3,1,3
778,778,1,79,0,1,0,0,1792,0,0,0,0,1,4,1,3
429,428,0,93,0,1,0,0,326,1,0,1,0,1,3,1,3
655,662,0,36,0,0,0,0,431,1,1,0,0,1,4,1,3
826,1048,0,50,0,1,0,0,1048,1,1,0,0,1,5,1,3
1362,1442,0,64,0,1,0,0,1255,1,1,1,1,0,7,1,3
468,491,0,22,0,1,0,0,2010,1,1,1,0,1,3,1,3
438,441,0,57,0,1,0,0,2619,1,0,1,1,1,3,1,3
312,315,0,81,0,1,0,0,578,0,0,0,0,0,2,1,3
515,920,0,61,0,1,0,0,787,0,0,0,0,0,3,1,3
496,497,0,25,0,1,0,0,335,0,0,0,0,0,3,1,3
6713,6758,0,40,0,1,0,0,651,0,0,0,0,0,7,1,3
5958,6493,0,32,0,1,0,0,663,0,1,0,0,0,7,1,3
1402,1406,0,82,0,0,0,0,1316,0,0,0,0,0,7,1,3
405,407,0,23,0,0,0,0,1528,0,0,0,0,0,3,1,3
587,594,0,80,0,1,0,0,1570,0,1,0,0,0,3,1,3
565,570,0,14,0,1,0,0,1633,0,0,0,0,0,3,1,3
397,397,0,38,0,1,0,0,1730,0,1,0,0,0,2,1,3
729,727,0,35,0,0,0,0,1844,0,0,0,1,0,4,1,3
524,525,0,20,0,1,0,0,2168,0,0,0,0,0,3,1,3
515,920,0,61,0,1,0,0,2323,0,0,0,0,0,3,1,3
373,377,0,59,0,1,0,0,2531,0,1,0,1,0,2,1,3
1035,1033,0,56,0,1,0,0,2865,0,0,0,1,0,6,1,3
439,437,0,36,0,1,0,0,298,0,0,1,1,1,3,1,3
3825,3973,0,75,0,1,0,0,676,0,0,1,0,1,7,1,3
847,861,0,34,0,1,0,0,490,0,0,1,1,1,5,1,3
667,669,0,61,0,1,0,0,930,0,0,1,0,1,4,1,3
632,1119,0,47,0,0,0,0,1039,0,0,1,0,1,4,1,3
1210,1210,0,25,0,1,0,0,974,0,0,1,0,1,7,1,3
636,644,0,52,0,1,0,0,370,0,1,1,0,1,4,1,3
950,951,0,37,0,1,0,0,1119,0,1,1,1,1,5,1,3
1415,1409,0,66,0,1,0,0,1270,0,0,1,0,1,7,1,3
1756,2430,0,19,0,1,0,0,1352,0,1,1,0,1,7,1,3
2166,2175,0,19,0,1,0,0,1381,0,0,1,1,1,7,1,3
396,393,0,28,0,0,0,0,1689,0,0,1,0,1,2,1,3
820,835,0,34,0,0,0,0,1766,0,0,1,0,1,5,1,3
1573,1631,0,70,0,1,0,0,1913,0,1,1,0,1,7,1,3
700,700,0,77,0,1,0,0,2410,0,1,1,0,1,4,1,3
356,357,0,27,0,0,0,0,2469,0,0,1,0,1,2,1,3
1000,1067,0,49,0,1,0,0,2645,0,1,1,0,1,5,1,3
871,872,0,55,0,1,0,0,2716,0,1,1,1,1,5,1,3
397,400,0,18,0,1,0,0,2814,0,0,1,0,1,2,1,3
928,950,0,39,0,1,0,0,1082,0,0,0,0,1,5,1,3
392,397,0,63,0,0,0,0,57,0,1,0,1,1,2,1,3
461,464,0,93,0,1,0,0,67,0,0,0,0,1,3,1,3
376,377,0,10,0,0,0,0,117,0,0,0,0,1,2,1,3
1142,1169,0,28,0,0,0,0,172,0,0,0,0,1,6,1,3
445,447,0,79,0,1,0,0,266,0,0,0,0,1,3,1,3
401,440,0,93,0,1,0,0,313,0,1,0,0,1,3,1,3
905,909,0,52,0,1,0,0,450,0,0,0,0,1,5,1,3
875,898,0,24,0,1,0,0,472,0,0,0,0,1,5,1,3
852,854,0,32,0,1,0,0,540,0,0,0,0,1,5,1,3
314,316,0,59,0,1,0,0,573,0,0,0,0,1,2,1,3
311,312,0,30,0,0,0,0,608,0,0,0,0,1,2,1,3
323,323,0,50,0,0,0,0,609,0,1,0,0,1,2,1,3
1016,1021,0,62,0,1,0,0,209,0,0,0,0,1,6,1,3
739,782,0,68,0,1,0,0,374,0,0,0,0,1,4,1,3
1249,1245,0,16,0,1,0,0,950,0,1,0,1,1,7,1,3
1035,1300,0,30,0,1,0,0,966,0,0,0,0,1,6,1,3
917,924,0,88,0,1,0,0,1143,0,0,0,0,1,5,1,3
422,424,0,61,0,0,0,0,344,0,0,0,0,1,3,1,3
827,841,0,12,0,1,0,0,526,0,0,0,0,1,5,1,3
315,315,0,16,0,0,0,0,598,0,0,0,0,1,2,1,3
355,365,0,56,0,1,0,0,123,0,0,0,0,1,2,1,3
680,687,0,44,0,1,0,0,826,0,0,0,0,1,4,1,3
694,694,0,33,0,0,0,0,934,0,0,0,0,1,4,1,3
899,1272,0,86,0,1,0,0,955,0,1,0,0,1,5,1,3
341,356,0,32,0,0,0,0,1168,0,1,0,0,1,2,1,3
383,386,0,33,0,1,0,0,93,0,0,0,0,1,2,1,3
385,388,0,34,0,1,0,0,103,0,0,0,0,1,2,1,3
488,487,0,46,0,1,0,0,307,0,0,0,0,1,3,1,3
367,368,0,66,0,0,0,0,121,0,0,0,0,1,2,1,3
1052,1062,0,41,0,0,0,0,186,0,0,0,0,1,6,1,3
422,424,0,37,0,1,0,0,336,0,0,0,0,1,3,1,3
843,874,0,17,0,0,0,0,475,0,1,0,0,1,5,1,3
314,318,0,57,0,0,0,0,561,0,1,0,0,1,2,1,3
313,315,0,31,0,0,0,0,595,0,0,0,0,1,2,1,3
13911,14068,0,47,0,1,0,0,16,0,1,0,0,1,7,1,3
374,373,0,51,0,0,0,0,92,0,0,0,0,1,2,1,3
438,438,0,31,0,0,0,0,286,0,0,0,0,1,3,1,3
428,453,0,52,0,1,0,0,332,0,0,0,0,1,3,1,3
424,425,0,70,0,1,0,0,338,0,0,0,1,1,3,1,3
1117,1171,0,55,0,1,0,0,1001,0,0,0,0,1,6,1,3
5008,5008,0,49,0,1,0,0,664,0,0,0,0,1,7,1,3
535,538,0,52,0,0,0,0,831,0,0,0,0,1,3,1,3
879,949,0,47,0,1,0,0,1084,0,1,0,0,1,5,1,3
3605,3610,0,80,0,1,0,0,689,0,0,0,0,1,7,1,3
2163,3877,0,76,0,1,0,0,679,0,0,0,1,1,7,1,3
2822,2835,0,62,0,1,0,0,729,0,1,0,0,1,7,1,3
369,367,0,71,0,0,0,0,1158,0,0,0,0,1,2,1,3
972,977,0,73,0,1,0,0,1061,0,1,0,0,1,5,1,3
915,919,0,50,0,1,0,0,1121,0,0,0,0,1,5,1,3
355,362,0,57,0,1,0,0,1166,0,0,0,1,1,2,1,3
400,429,0,81,0,1,0,0,1180,0,0,0,0,1,2,1,3
347,348,0,48,0,0,0,0,1209,0,0,0,0,1,2,1,3
350,349,0,20,0,0,0,0,1213,0,0,0,0,1,2,1,3
1440,1455,0,83,0,1,0,0,1251,0,1,0,1,1,7,1,3
1422,1434,0,45,0,0,0,0,1258,0,1,0,0,1,7,1,3
1423,1445,0,35,0,1,0,0,1304,0,0,0,0,1,7,1,3
1271,1278,0,36,0,1,0,0,1336,0,0,0,0,1,7,1,3
412,432,0,35,0,1,0,0,1454,0,1,0,0,1,3,1,3
380,409,0,73,0,1,0,0,1520,0,1,0,1,1,2,1,3
620,623,0,62,0,1,0,0,1556,0,0,0,0,1,4,1,3
594,600,0,35,0,0,0,0,1565,0,0,0,0,1,3,1,3
597,599,0,63,0,0,0,0,1569,0,0,0,0,1,3,1,3
578,614,0,45,0,0,0,0,1575,0,0,0,0,1,3,1,3
578,592,0,81,0,1,0,0,1583,0,1,0,0,1,3,1,3
593,599,0,61,0,0,0,0,1593,0,0,0,0,1,3,1,3
370,406,0,64,0,0,0,0,1690,0,0,0,0,1,2,1,3
661,788,0,35,0,0,0,0,1810,0,1,0,1,1,4,1,3
741,749,0,48,0,0,0,0,1833,0,1,0,0,1,4,1,3
1862,1865,0,51,0,1,0,0,1868,0,0,0,0,1,7,1,3
1577,1590,0,62,0,1,0,0,1907,0,0,0,0,1,7,1,3
1496,1516,0,73,0,1,0,0,1925,0,1,0,0,1,7,1,3
1470,1485,0,42,0,0,0,0,1935,0,1,0,0,1,7,1,3
515,520,0,96,0,1,0,0,2001,0,1,0,1,1,3,1,3
485,486,0,41,0,0,0,0,2002,0,0,0,0,1,3,1,3
508,516,0,65,0,1,0,0,2027,0,1,0,1,1,3,1,3
475,480,0,20,0,0,0,0,2045,0,1,0,0,1,3,1,3
464,473,0,43,0,0,0,0,2065,0,0,0,0,1,3,1,3
458,469,0,63,0,0,0,0,2070,0,0,0,0,1,3,1,3
470,468,0,16,0,1,0,0,2082,0,0,0,1,1,3,1,3
480,480,0,27,0,1,0,0,2135,0,1,0,0,1,3,1,3
532,534,0,36,0,0,0,0,2161,0,0,0,0,1,3,1,3
544,549,0,97,0,1,0,0,2181,0,1,0,1,1,3,1,3
515,521,0,24,0,0,0,0,2192,0,0,0,0,1,3,1,3
549,582,0,41,0,1,0,0,2212,0,1,0,0,1,3,1,3
310,310,0,89,0,1,0,0,2249,0,0,0,0,1,2,1,3
302,302,0,39,0,0,0,0,2254,0,0,0,0,1,2,1,3
471,477,0,18,0,0,0,0,2343,0,0,0,0,1,3,1,3
715,717,0,20,0,1,0,0,2384,0,1,0,0,1,4,1,3
713,708,0,35,0,0,0,0,2400,0,0,0,0,1,4,1,3
714,749,0,70,0,1,0,0,2401,0,0,0,0,1,4,1,3
898,968,0,89,0,1,0,0,2456,0,0,0,0,1,5,1,3
362,369,0,65,0,1,0,0,2467,0,0,0,0,1,2,1,3
490,511,0,65,0,1,0,0,2476,0,1,0,1,1,3,1,3
353,357,0,38,0,1,0,0,2491,0,0,0,0,1,2,1,3
322,327,0,95,0,0,0,0,2493,0,0,0,0,1,2,1,3
345,348,0,24,0,0,0,0,2496,0,1,0,0,1,2,1,3
327,326,0,40,0,1,0,0,2506,0,0,0,0,1,2,1,3
339,339,0,40,0,0,0,0,2516,0,0,0,0,1,2,1,3
330,332,0,58,0,1,0,0,2526,0,1,0,1,1,2,1,3
337,338,0,18,0,1,0,0,2536,0,1,0,0,1,2,1,3
358,357,0,25,0,0,0,0,2545,0,0,0,0,1,2,1,3
459,467,0,39,0,1,0,0,2603,0,1,0,0,1,3,1,3
432,442,0,52,0,0,0,0,2618,0,0,0,0,1,3,1,3
434,436,0,41,0,1,0,0,2632,0,0,0,1,1,3,1,3
918,931,0,74,0,1,0,0,2666,0,1,0,0,1,5,1,3
735,881,0,96,0,0,0,0,2733,0,1,0,0,1,4,1,3
642,643,0,44,0,0,0,0,2754,0,0,0,0,1,4,1,3
945,942,0,54,0,0,0,0,2757,0,0,0,0,1,5,1,3
12051,12421,0,92,0,1,0,0,2785,0,0,0,0,1,7,1,3
1076,1081,0,59,0,0,0,0,2831,0,1,0,1,1,6,1,3
423,427,0,32,1,1,0,1,339,0,0,0,0,1,3,1,3
643,648,0,27,1,0,0,1,395,0,1,0,0,1,4,1,3
378,376,0,130,0,1,1,1,142,0,1,0,0,1,2,1,3
842,838,0,17,1,0,0,1,511,0,0,0,0,1,5,1,3
5868,5860,0,2,1,1,0,1,656,0,0,0,0,1,7,1,3
1125,1187,0,117,0,1,1,1,1004,0,0,0,1,1,6,1,3
402,445,0,30,1,0,0,1,257,0,0,0,0,1,3,1,3
444,448,0,69,1,1,0,1,265,0,0,0,0,1,3,1,3
